category,title,description
Otras categorías,"Vela Led Luminara Candy Cane Sin Llama, 11 Cm","Añade un toque dulce a tu decoración navideña con nuestros pilares de bastones de caramelo sin llama. Nuestros pilares de cera vertidos a mano dan un toque festivo a tus vacaciones con franjas anchas de purpurina roja en forma de bastón de caramelo. Características del producto Tamaño: 3 x 4.5 pulgadas Color: blanco Borde: parte superior empotrada Forma: pilar Aroma: sin perfume Acabado: purpurina roja Material en espiral: cera de parafina Uso: interior Tecnología LED: efecto llama real de encendido/apagado/temporizador Funcionamiento: encender la parte inferior del temporizador de vela: 5 horas encendido/19 horas de apagado remoto Listo: sí Control remoto incluido: no se requieren pilas: no se requieren pilas AA (no incluidas) Duración de la pila: más de 200 horas - Añade un toque dulce a tu decoración navideña con nuestros pilares de bastones de caramelo sin llama. Nuestros pilares de cera vertidos a mano dan un toque festivo a tus vacaciones con franjas anchas de purpurina roja en bastones de caramelo. - La vela LED Luminara Candy Cane Flame sin llama está hecha con cera de parafina 100% pura, vertida a mano y cuidadosamente diseñada para parecerse a las velas tradicionales. Son más seguras de usar que las velas tradicionales, ya que no se produce combustión ni consumo de cera. Esto significa que no se liberan hollín ni productos químicos al aire, lo que las hace perfectas para su uso en interiores. Son perfectas para hogares con niños pequeños y curiosos y mascotas revoltosas. - Velas Luminara inspiradas en el diseño y en la vida, en nuestra colección cuidadosamente seleccionada encontrará algo para cada decoración, estilo, evento y estado de ánimo. Diseña repisas, mesas, marcos de ventanas e incluso chimeneas para inspirar a tus invitados con ambientes inolvidables. - Cada vela funciona con 2 pilas AA (se compran por separado). Cuando se utiliza la función de temporizador, la vela se encenderá durante 5 horas y, a continuación, se apagará automáticamente durante 19 horas. Las velas pueden funcionar hasta 200 horas antes de tener que reemplazar las baterías. Con el cuidado adecuado, estas velas sin llama proporcionarán años de iluminación encantadora y segura. - Las velas vienen empaquetadas en cajas resistentes para protegerlas durante el proceso de envío. También son fáciles de envolver sin tener que buscar la caja con la forma correcta. Son excelentes regalos para cualquier ocasión: Navidad, cumpleaños, Día de la Madre, Día de San Valentín, regalos para azafatas de fiestas, ¡o incluso para ti mismo!"
Otras categorías,Dildos Vibrantes Y Realistas Con Punto G De Monster - Pantal,"INFORMACIÓN DEL PRODUCTO:       - Producto: Vibrating Realistic Monster G-Spot Dildos - LED Display O...       - Marca: SEKXIGL       - Modelo: No aplica               CARACTERÍSTICAS:                      CONTENIDO DEL PAQUETE:                       Si Usted necesita más información o está buscando algún producto en particular, realice su consulta a través de esta publicación y uno de nuestros asesores le asistirá.        Nuestros productos son nuevos y originales.        Envío: desde Miami, Florida, EEUU.        Si ya realizo su orden,  recuerde que puede contactarnos desde la mensajería de la plataforma. Si desea realizar el seguimiento del envío, ingrese en los detalles de la compra.        Nuestro horario de atención es: de Lunes a Sábados, de 8:00 a.m. a 8:00 p.m. (Hora Miami)        CLUB ENVIOS participa del programa Compra Protegida de Mercado Libre"
Otras categorías,Fusta Larga Palmada Cuero Vacuno Genuino Bdsm Bondage,Excelente fusta confeccionada en cuero vacuno genuino de calidad de exportación con lazo de altura regulable y cabo flexible. Largo Total: 73 cm Largo sin Lazo: 60 cm  Medidas y peso pueden variar según la partida
Otras categorías,Urna Para Cenizas Funerarias De Madera,"Urna para cenizas funerarias de adultos, material madera, diseño ochavada r, cierre atornillado lateral , color cedro , medidas aproximadas totales 25 cm de largo x 14 cm de ancho x 15 cm de alto , opción chapita grabada a mano ( con costo adicional) , se retira por CABA o se realizan envíos a cargo del comprador, consulte todo lo que considere."
Otras categorías,Regalos Astrales | Carta Astral Para Niños | 30x40,"| Colección: Signo Zodiaco | MEDIDA: 30x40  REGALOS ASTRALES, diseño cuadros personalizados de cartas astrales, mapas estelares y signos del zodíaco.  Capturá la energía de cada signo del zodíaco, en una obra personalizada que enmarca tu signo o el de alguien especial.  - MEDIDA: 20x30 - Elegí el marco: BOX o PLANO - Elegí tu diseño favorito (cada uno tiene un número designado) - Color marco madera natural, con vidrio y tapa. - Plazo de elaboración: Hasta 7 días hábiles.  Una vez que avances en el proceso de compra, nos contactaremos para que nos digas el número del diseño que elegiste y podrás enviarnos los datos del destinatario de este regalo.   En REGALOS ASTRALES, cada opción busca acercar la astrología de una manera especial, conectando lo que sentimos y compartimos con el universo que nos rodea."
Otras categorías,Vibrador Spot Estimulador + Vibrador Bala Mediana Color Azar,"Ofrecemos productos de alta calidad para un placer asegurado. Conta con nosotros, nuestro mayor objetivo es lograr la felicidad de nuestros clientes. --------------------------------------------------------------------------------------------------------------- Su material de silicona aterciopelada te garantizará un óptimo placer. Su estimulador Clitorial uniforme hará que puedas sensiblemente llegar a una gran excitación. Ideal mujeres sensibles que quieren sentirse plenas. Su vaginal curvo hará que puedas disfrutar del apoyo perfecto en Punto G.  Especificaciones: * Producto hecho a base de silicona. * Medidas: 17.5cm x 3cm (12cm insertables) * Con doble vibración * 10 Funciones de vibración"
Otras categorías,Fluorita Arcoiris Biterminal - Ixtlan Minerales,"^ Ixtlan Minerales ^  ~Venta de minerales por mayor y menor ~Te acercamos minerales de alta calidad y en cada publicación vas a poder ver exactamente el mismo ejemplar que vas a recibir. ~Atención y asesoramiento personalizado en cada venta ~Más de trece años en este rubro nos avalan, seguinos!   ~~~~~~~~  CONSULTAR ANTES DE OFERTAR   ^ FLUORITA ARCOIRIS BITERMINAL ^  ~El precio publicado es por 1 (un) mineral.  ~Cuando comprás, comunicate con nosotros para contarnos cuál/es querés recibir. Sino, se enviará la cantidad solicitada de esta publicación al azar.  ~Peso:75.7 gr ~Medida: 9,3 cm aprox   Agregá nuestros productos al carrito y ahorrá pagando un sólo envío!! IXTLAN MINERALES  ~~~~~~~~ ^ENVÍOS Realizamos envíos a TODO EL PAÍS por MERCADO ENVÍOS  Consulta por envíos por MENSAJERÍA para CABA y GBA  ~~~~~~~~ ^UBICACIÓN Podes retirar personalmente en nuestro showroom ubicado en Villa Luro, a 2 cuadras de Av. Juan B Justo y Av. Lope de Vega, CABA.  ~~~~~~~~ Tenemos gran variedad de minerales, consultanos! Tenemos lo que estás buscando! ^Ixtlan Minerales^"
"Arte, Librería y Mercería",Repuesto Exito 288 +separador+ Carpeta 3/40 Fuego,"REPUESTO EXITO 288 +SEPARADOR+ CARPETA 3/40 FUEGO  - Este combo contiene: - Repuesto Exito 288 hojas rayadas. - Carpeta Cartone 3/40. - Caratula x 6 unidades.  ********************* TOMY JUGUETERÍA y LIBRERÍA ********************* Somos una empresa con una trayectoria de 25 años en el mercado.  Nos destacamos por la calidad de nuestros productos, por la entrega en tiempo y forma. Productos 100% Originales. Envíos a todo el país, exceptuando la provincia de MISIONES. Estamos en Rosario - Santa Fe. *************************************************************************** Medios de pago: - Aceptamos todos los medios de pago disponibles de Mercado Pago, Tarjeta de Crédito y Debito. *************************************************************************** Medios de envío: - Mercado Envíos: Despachamos los envíos 100% asegurados. - Ofrecemos los retiros por nuestra casa central y en nuestra tienda comercial. Una vez finalizada la compra coordinamos el mismo por mensaje privado. *************************************************************************** Si requerís Factura A por favor informanos una vez realizada la compra. *************************************************************************** GRACIAS POR CONTACTARNOS!!! CUALQUIER INQUIETUD NO DUDES EN COMUNICARTE CON NOSOTROS. QUE TENGAS UN LINDO DIA!  :)"
"Arte, Librería y Mercería","Copic Sketch, Alcohol-based Markers, 3pc Set, Color Fusion #","AMERICAN CREW GROUP con base en Estados Unidos dedicada a la venta de productos mediante el servicio de puerta a puerta en todo el mundo.    ANTES DE REALIZAR UNA CONSULTA, VISUALICE TODAS LAS IMAGENES DEL PRODUCTO     - LOS PRODUCTOS SERAN DESPACHADOS DESDE USA HASTA LA PUERTA DE SU DOMICILIO, DENTRO DE LOS 3 DIAS HABILES DESDE LA FECHA DE COMPRA     -TODO CORRE POR NUESTRA CUENTA, UD NO DEBE HACER NINGUN TRAMITE ADUANERO NI ABONAR NADA MAS QUE LO PAGADO AL MOMENTO DE COMPRA.     - TODOS NUESTROS PRODUCTOS SON NUEVOS, IMPORTADOS, ORIGINALES Y FISICOS.     - ENVIAMOS SOLO POR MERCADOENVIOS   - FORMA DE PAGO : MERCADOPAGO   - HACEMOS FACTURA INTERNACIONAL  - GARANTIA 30 DIAS CORRIDOS DE RECIBIDA LA COMPRA.     -TENEMOS STOCK DE TODOS LOS PRODUCTOS LISTADOS EN NUESTRA TIENDA  -PUBLICACIONES A PEDIDO    - AMERICAN CREW GROUP COMPROMETIDOS AL 100% CON EL SERVICIO AL CLIENTE    Si deseas averiguar por algún producto que no veas publicado, esperamos tu consulta.   ¡Gracias por elegirnos!    Este conjunto de fusión de colores es una forma económica de lograr mezclas perfectas. Este conjunto contiene tres colores preseleccionados en un grupo de mezcla ideal. Los colores establecidos incluyen naranja año 20, año 23, año 27.         • Colores incluidos en este conjunto: YR20, YR23 y YR27. Este juego incluye la combinación perfecta de colores amarillo y naranja para aprender y practicar cómo mezclar dentro de la misma familia de colores Copic. • ?MARCADORES PREMIUM A BASE DE ALCOHOL FABRICADOS EN JAPÓN? Una tinta de alcohol transparente de secado rápido no daña la superficie ni las fibras del papel, lo que permite que se mantenga suave. La tinta utilizada es de bajo olor y no tóxica. Cilindro ovalado para mayor comodidad. • ?PUNTAS REEMPLAZABLES?SUPER PINCEL Y ANCHO MEDIO: La punta de pincel flexible es ideal para mezclar, sombrear y dibujar trazos gruesos y finos. La punta ancha es perfecta para producir líneas consistentes y agregar detalles a sus creaciones. La punta ancha también se puede utilizar con Copic ABS (sistema de aerógrafo). • ?RECARGABLE?un producto de recarga de tinta independiente Copic Ink le permite ahorrar dinero y ser amigable con el medio ambiente. • ?Certificación ACMI?Todos los marcadores Copic tienen certificación ACMI y cumplen con la norma ASTM D-4236.          Color:  naranja.         Marca: Copic  Dimensiones: 0.15 x 0.05 x 0.01mts.  Peso del Producto: 0.03 Kilogramos.  Peso de Envio: 0.03 Kilogramos.  Modelo: CSCF-4         Ref: B00BHLRQBC"
"Arte, Librería y Mercería",Plumones Touch Doble Punta De 168,"Los Marcadores Touch X168 son la herramienta perfecta para resaltar y marcar tus documentos con precisión y estilo. Con su diseño de doble punta, podrás elegir entre una punta fina y una punta gruesa para adaptarse a tus necesidades El estuche tipo bolso con cierre te permite Llevar tus 168 marcadores de forma segura y organizada, ideal para llevar a todas partes. El cuerpo de plástico y la tinta a base de alcohol garantizan una escritura suave y duradera en papel Dale un toque de color a tus proyectos con los Marcadores Touch X168. Incluye Base. ENVIOS A TODO EL PAIS. STOCK LIMITADO, NO TE QUEDES SIN EL TUYO. Garantía del vendedor: 30 días"
"Arte, Librería y Mercería",Dije Cierre Imán Corazón Dorado X3 Pares Pulseras Bijou,"Cierres de imán en forma de corazón ideal para pulseras para compartir  QUÉ CONTIENE: 3 pares de imanes con forma corazón dorados.  TAMAÑO: 12 MM de ancho (15 mm contando los agarres) y 10 mm de ancho COLOR: DORADO  ¡¡TENEMOS TAMBIÉN DE COLORES!! CONSULTALO EN ""OTROS PRODUCTOS DEL VENDEDOR"" _____________________________________________  EL PUESTO BIJOU Somos elpuestobijou, nos dedicamos a la venta de accesorios e insumos de bijouterie hace más de 16 años, estamos en La Plata Bs.As. y en Mendoza Capital. Enviamos a todo el país.  RECOMENDACIONES: Ver las respuestas anteriores en la publicación del producto. ¡Quizás otro usuario preguntó lo mismo y ahorres tiempo! ___________________________________ RETIRO EN DOMICILIO DEL VENDEDOR: Estamos en La Plata Buenos Aires Retiro por el local que esta en la plata zona centrica de cincuentaycuatro horario lunes a viernes de 9.30 a 18 hs y sábados de 10 a 17 hs ""El Puesto"" ___________________________________ EMITIMOS FACTURAS A o B ___________________________________ ENVIOS: -MERCADO ENVIOS: Para saber el tiempo y costos ingresa tu código postal. -EMPRESA DE ENVIO: Selecciona: retiro en domicilio del vendedor y acordamos el envio. Se paga antes de despacharlo. Disponible a TIERRA DEL FUEGO  • Por favor comunicate con nosotros a través de la mensajería de tu compra inmediatamente si tienes sugerencias, dudas o inconvenientes, para resolverlo o analizarlo y seguirs tu servicio  SUMÁ MÁS PRODUCTOS, AGREGANDO TODO AL CARRITO EN UN SOLO ENVÍO"
"Arte, Librería y Mercería",Retratos Personalizados Artesanales Por Encargo,"Transforma tus recuerdos más preciados en obras de arte únicas con nuestros Retratos Personalizados  Cada retrato es creado meticulosamente con el fin de captura la esencia de tus seres queridos, mascotas o momentos especiales en un estilo que refleja tu visión personal.   Este producto es ideal para quienes buscan un regalo significativo o desean embellecer su hogar con una pieza que cuente una historia. La atención al detalle y la calidad de los materiales garantizan que cada retrato no solo sea una representación visual, sino también una expresión emocional que perdurará en el tiempo.  El proceso es sencillo y personalizado. Solo necesitas enviar un mensaje a través de mercado libre y me pondré en contacto con usted para especificar sus preferencias en cuanto a estilo, color, materialidad y técnica.  Ya sea para conmemorar un aniversario, celebrar un cumpleaños o simplemente para disfrutar de una pieza de arte que hable de ti . Dale vida a tus recuerdos y transforma tu espacio con una obra que refleje tu historia y personalidad."
"Arte, Librería y Mercería",Pizarra Para Dibujar - Antex Art. 7013,"Pizarra para dibujar - Antex Art.  7013  La Pizarra para dibujar es el complemento ideal para estimular la creatividad de los más pequeños. Diseñada para niños de 2 a 4 años, su superficie de plástico permite que los pequeños artistas se expresen libremente, utilizando tizas o marcadores. Con un formato rectangular de 45 cm de ancho y 26 cm de alto, es perfecta para cualquier espacio en el hogar.  El armazón de plástico garantiza durabilidad y seguridad, permitiendo que los niños jueguen y creen sin preocupaciones. Este producto no solo fomenta la creatividad, sino que también ayuda en el desarrollo de habilidades motoras y la coordinación. La Pizarra Antex Art 7013 es una herramienta educativa que transforma el tiempo de juego en una experiencia de aprendizaje divertida.  Ideal para el hogar, la escuela o actividades al aire libre, esta pizarra es fácil de transportar y almacenar. Su diseño ligero y compacto la convierte en una opción práctica para llevar a cualquier lugar. Con la Pizarra Antex, cada día es una nueva oportunidad para que los niños exploren su imaginación y se diviertan mientras aprenden."
